band	focal	pos	frequencies	ld	true_region_size	matched_region_size	matched_start	matched_end	region_gen_size	matched_gen_size	selection_snp_count	selection_snp_count_50kb	selection_snp_count_100kb	selection_snp_count_200kb	num_gene_overlaps	meiotic_genes	meiotic_genes_all	gene_overlap_strong	gwas	eqtl
6p11.2	0	27075483	0.14 0.08 0.08 0.2 0.11	0.0 0.0 0.01 0.08 0.14	346139	346139	26902413	27248552	0.06	0.04	67	89	119	157	10	0	0	0	"Arm fat-free mass (left)(rs9348752:1:-0.01);Arm fat-free mass (right)(rs9348752:1:-0.01);Arm predicted mass (left)(rs9348752:1:-0.01);Arm predicted mass (right)(rs9348752:1:-0.01);Basal metabolic rate(rs9348752:1:-22.54);Body fat percentage(rs9348752:1:-0.16);Coeliac disease(rs9348752:1:-0.22);Comparative height size at age 10(rs9348752:1:-0.02);Epidural or caudal anaesthetic | anaesthetics administered during delivery(rs2393805:0.64:NA);Forced expiratory volume in 1-second (fev1), predicted(rs9348752:1:-0.01);Hip circumference adjusted for BMI [EA](rs12210905:0.75:-0.03);Hip circumference adjusted for BMI(rs858975:0.82:0.03);Hip circumference(rs9348752:1:-0.26);Leg fat mass (left)(rs9348752:1:-0.04);Leg fat mass (right)(rs9348752:1:-0.04);Leg fat-free mass (left)(rs9348752:1:-0.03);Leg fat-free mass (right)(rs9348752:1:-0.03);Leg predicted mass (left)(rs9348752:1:-0.03);Leg predicted mass (right)(rs9348752:1:-0.03);Mean corpuscular haemoglobin(NA:0.6:-0.07;rs9348752:1:-0.08);Mean corpuscular hemoglobin concentration(rs9348752:1:-0.02;rs9348752:1:-0.03;rs9348752:1:-0.02);Mean corpuscular hemoglobin(rs9348752:1:-0.05;rs9348752:1:-0.05;rs9348752:1:-0.05);Mean corpuscular volume(rs9348752:1:-0.05;rs9348752:1:-0.05;rs9348752:1:-0.19;rs9348752:1:-0.04);Mean sphered cell volume(rs9348752:1:-0.14);Mean spheric corpuscular volume(rs9348752:1:-0.03);Other diseases of the digestive system(rs9348752:1:-0.11);Red blood cell count(rs9348752:1:0.02;rs9348752:1:0.02);Red cell distribution width(rs9348752:1:0.02;rs9348752:1:0.02;rs9348752:1:0.02);Sitting height(rs9348752:1:-0.11);Standing height(rs9348752:1:-0.25);Trunk fat mass(rs9348752:1:-0.17);Trunk fat percentage(rs9348752:1:-0.2);Trunk fat-free mass(rs9348752:1:-0.08);Trunk predicted mass(rs9348752:1:-0.07);Type 1 diabetes(rs9348752:1:0.13);Urate levels(rs6920115:0.74:-0.03);Weight(rs9348752:1:-0.42;rs9348752:1:-0.43);Whole body fat mass(rs9348752:1:-0.26);Whole body fat-free mass(rs9348752:1:-0.16);Whole body water mass(rs9348752:1:-0.12)"	ABT1(eqtl:0.6:rs9348752);BTN2A1(sqtl:1:rs9348752);BTN2A2(eqtl:0.9:rs9348752);BTN3A1(eqtl:0.8:rs9348752);BTN3A2(eqtl:0.9:rs9348752);H2BC11(eqtl:0.6:rs9348752);H2BC12(eqtl:1:rs9348752);H2BC5(eqtl:0.9:rs9348752);H4C8(eqtl:0.5:rs9348752);H4C9(eqtl:0.3:rs9348752);HMGN4(sqtl:0.4:rs9348752);ZNF322(eqtl:0.6:rs9348752)
6p11.2	0	27855625	0.14 0.2 0.1 0.07 0.15	0.0 0.01 0.02 0.07 0.15	346139	346139	27682555	28028694	0.06	0.05	216	249	284	383	20	0	0	0	"""Diabetes, insuline treatment (Kela reimbursement) (more control exclusions)""(rs200975:1:0.08);""Diabetes, insuline treatment (Kela reimbursement)""(rs200975:1:0.08);""Diabetes, several complications""(rs200975:1:0.2);""Type 1 diabetes, strict (exclude DM2)""(rs200975:1:0.39);""Type 1 diabetes, strict definition""(rs200975:1:0.39);""Type 1 diabetes, strict definition, subgroup 1""(rs200975:1:0.41);""Type 1 diabetes, wide definition""(rs200975:1:0.27);""Type 1 diabetes, wide definition, subgroup 1""(rs200975:1:0.35);""Type1 diabetes, definitions combined""(rs200975:1:0.39);Abdominal hernia(rs200975:1:-0.05);Age started wearing glasses or contact lenses(rs200975:1:-0.37);Autoimmune diseases(rs200975:1:0.11);Background diabetic retinopathy(rs200975:1:0.33);Barrett's esophagus(rs200975:1:-0.11);Cardiovascular disease(rs200975:1:-0.01);Celiac disease(rs200975:1:0.88);Coeliac disease(rs200975:1:0.63);Cognitive performance(rs200975:1:0.02);Comparative body size at age 10(rs200975:1:0.01);Comparative height size at age 10(rs200975:1:-0.01);Dermatitis herpetiformis(rs200975:1:0.72);Diabetes or endocrine disease(rs200975:1:0.01);Diabetic background retinopathy(rs200975:1:0.32);Diabetic ketoacidosis(rs200975:1:0.28);Diabetic maculopathy (more control exclusions)(rs200975:1:0.34);Diabetic maculopathy(rs200975:1:0.32;rs200975:1:0.33);Diabetic retinopathy (more control exclusions)(rs200975:1:0.15);Diabetic retinopathy(rs200975:1:0.15;rs200975:1:0.27);Disorders of choroid and retina(rs200975:1:0.11);Disorders of iron metabolism(rs200975:1:-0.52);Eosinophil counts(rs200975:1:-0.03;rs200975:1:-0.03;rs200975:1:-0.03);Eosinophil percentage of white cells(rs200975:1:-0.02);Eosinophill count(rs200975:1:-0.02);Esophageal disorder(rs200975:1:0);FEV1(rs200975:1:-0.03);Forced expiratory volume in 1-second (fev1)(rs200975:1:-0.02);Forced expiratory volume in 1-second (fev1), best measure(rs200975:1:-0.02);Forced expiratory volume in 1-second (fev1), predicted percentage(rs200975:1:-0.49);Forced vital capacity (fvc)(rs200975:1:-0.02);Forced vital capacity (fvc), best measure(rs200975:1:-0.02);Gastroesophageal reflux disease(rs200975:1:-0.04);Granulocyte count(rs200975:1:-0.03);Haematocrit percentage(rs200975:1:-0.11);Haemoglobin concentration(rs200975:1:-0.05);Hematocrit(rs200975:1:-0.04;rs200975:1:-0.04;rs200975:1:-0.04);Hematuria(rs200975:1:-0.11);Hemoglobin concentration(rs200975:1:-0.05;rs200975:1:-0.05);Hemoglobin(rs200975:1:-0.05);High light scatter reticulocyte count(rs200975:1:0;rs200975:1:-0.03;rs200975:1:-0.03);High light scatter reticulocyte percentage of red cells(rs200975:1:-0.03);Hypertension(rs200975:1:-0.01);Hyperthyroidism or thyrotoxicosis(rs200975:1:0);Hyperthyroidism/thyrotoxicosis | non-cancer illness code, self-reported(rs200975:1:0.25);Inguinal hernia(rs200975:1:-0.1);Insulin product | treatment/medication code(rs200975:1:0.22);Insulin | medication for cholesterol, blood pressure, diabetes, or take exogenous hormones(rs200975:1:0.26);Intestinal malabsorption (non-celiac)(rs200975:1:0.78);Liver iron content(rs200975:1:-0.06);Lung function (FEV1/FVC)(rs200975:1:-0.02);Lung function (FVC)(rs200975:1:-0.02);Lymphocyte count(rs200975:1:-0.02);Lymphocyte counts(rs200975:1:-0.05;rs200975:1:-0.04;rs200975:1:-0.04);Malabsorption/coeliac disease | non-cancer illness code, self-reported(rs200975:1:0.99);Mean corpuscular haemoglobin concentration(rs200975:1:-0.03);Mean corpuscular haemoglobin(rs200975:1:-0.07);Mean corpuscular hemoglobin concentration(rs200975:1:-0.03;rs200975:1:-0.03;rs200975:1:-0.03);Mean corpuscular hemoglobin(rs200975:1:-0.04;rs200975:1:-0.04;rs200975:1:-0.04);Mean corpuscular volume(rs200975:1:-0.03;rs200975:1:-0.03;rs200975:1:-0.14;rs200975:1:-0.03);Mean reticulocyte volume(rs200975:1:0.04;rs200975:1:0.2);Membranous nephropathy(rs200975:1:0.47);Monocyte count(rs200975:1:-0.04;rs200975:1:-0.03;rs200975:1:-0.01);Myeloid white cell count(rs200975:1:-0.03);Neurociticism(rs200975:1:-0.02);Neuroticism score(rs200975:1:-0.06);Neutrophil count(rs200975:1:-0.02;rs200975:1:-0.02;rs200975:1:-0.03);Neutrophil percentage of white cells(rs200975:1:0.02);Neutrophill count(rs200975:1:-0.03);None of the above | medication for pain relief, constipation, heartburn(rs200975:1:0.04);Other diabetic retinopathy(rs200975:1:0.45);Other diseases of the digestive system(rs200975:1:0.22);Other retinal disorders(rs200975:1:0.13);Other type of bread | bread type(rs200975:1:0.08);Paracetamol | medication for pain relief, constipation, heartburn(rs200975:1:-0.04);Peak expiratory flow (pef)(rs200975:1:-2.49);Peak expiratory flow(rs200975:1:-0.04);Proliferative diabetic retinopathy(rs200975:1:0.2;rs200975:1:0.38);Red blood cell (erythrocyte) distribution width(rs200975:1:0.03);Red blood cell count(rs200975:1:-0.02;rs200975:1:-0.02);Red cell distribution width(rs200975:1:0.03;rs200975:1:0.04;rs200975:1:0.04);Reticulocyte count(rs200975:1:0;rs200975:1:-0.04;rs200975:1:-0.04);Reticulocyte fraction of red cells(rs200975:1:-0.04;rs200975:1:-0.04);Sarcoidosis | non-cancer illness code, self-reported(rs200975:1:0.37);Seen a psychiatrist for nerves, anxiety, tension or depression(rs200975:1:-0.06);Seen doctor (gp) for nerves, anxiety, tension or depression(rs200975:1:-0.04);Started insulin within one year diagnosis of diabetes(rs200975:1:0.24);Sum basophil neutrophil counts(rs200975:1:-0.03);Sum eosinophil basophil counts(rs200975:1:-0.03);Sum neutrophil eosinophil counts(rs200975:1:-0.03);Systemic lupus erythematosus(rs200975:1:0.35;rs200975:1:0.35);Thyroid problem (not cancer)(rs200975:1:0);Time to complete round(rs200975:1:-2.16);Type 1 diabetes with coma(rs200975:1:0.48);Type 1 diabetes with ketoacidosis(rs200975:1:0.45);Type 1 diabetes with neurological complications(rs200975:1:0.47);Type 1 diabetes with ophthalmic complications(rs200975:1:0.45);Type 1 diabetes with other specified/multiple/unspecified complications(rs200975:1:0.36);Type 1 diabetes with renal complications(rs200975:1:0.43);Type 1 diabetes without complications(rs200975:1:0.36);Type 1 diabetes(rs200975:1:0.39;rs200975:1:0.31;rs200975:1:0.31;rs200975:1:0.29);Unspecified diabetes(rs200975:1:0.24);Unspecified diabetic retinopathy(rs200975:1:0.33);Varicella zoster virus glycoproteins E and I antibody levels(rs200975:1:0.11);Varicose veins of lower extremity(rs200975:1:-0.09);Varicose veins(rs200975:1:-0.09);White blood cell (leukocyte) count(rs200975:1:-0.06);White blood cell count(rs200975:1:-0.04;rs200975:1:-0.04;rs200975:1:-0.04);Worry(rs200975:1:-0.02)"	H2BC11(eqtl:0.3:rs200975);H2BC12(eqtl:0.9:rs200975);H3C12(eqtl:1:rs200975);H4C13(eqtl:0.8:rs200975);PRSS16(eqtl:0.4:rs200975);ZKSCAN3(eqtl:0.4:rs200975);ZKSCAN4(eqtl:0.5:rs200975;sqtl:0.5:rs200975);ZKSCAN8(eqtl:0.8:rs200975);ZKSCAN8P1(sqtl:0.7:rs200975);ZNF165(eqtl:0.6:rs200975);ZNF184(eqtl:0.3:rs200975);ZNF391(eqtl:0.4:rs200975);ZSCAN16(eqtl:0.6:rs200975);ZSCAN23(eqtl:0.7:rs200975);ZSCAN26(eqtl:0.9:rs200975;sqtl:0.6:rs200975);ZSCAN31(eqtl:0.7:rs200975;sqtl:0.1:rs200975);ZSCAN9(eqtl:0.8:rs200975;sqtl:0.4:rs200975)
6p11.2	0	49155199	0.13 0.01 0.19 0.17 0.08	0.01 0.02 0.02 0.08 0.25	346139	346139	48982129	49328268	0.06	0.05	0	0	0	0	0	0	0	0	0	CENPQ(eqtl:0.7:rs56104201;sqtl:0.5:rs56104201);CRISP2(pqtl:0.2:rs56104201);MMUT(eqtl:0.9:rs56104201)
6p11.2	0	62587682	0.18 0.15 0.11 0.04 0.16	0.0 0.0 0.01 0.08 0.12	346139	346139	62414612	62760751	0.06	0.06	0	0	0	0	1	0	0	0	Barrett's esophagus  or Esophageal adenocarcinoma(rs62423175:0.77:NA);Esophageal adenocarcinoma(rs76014404:0.94:NA);Mean corpuscular hemoglobin(rs62416604:0.94:0.02;rs2065065:0.91:0.02;rs17349002:1:0.01;rs17349002:1:0.02);Mean corpuscular volume(rs62416604:0.94:0.01;rs2065065:0.91:0.01;rs17349002:1:0.01;rs17349002:1:0.01);Peak expiratory flow(rs17349002:1:-0.02);Red blood cell count(rs60972132:0.89:-0.01;rs56254604:0.88:-0.01);Sunburns(rs12524852:0.8:NA)	KHDRBS2(eqtl:0.3:rs17349002)
6p11.2	0	63087857	0.15 0.07 0.23 0.15 0.13	0.0 0.01 0.01 0.06 0.15	346139	346139	62914787	63260926	0.06	0.05	0	0	0	0	1	0	0	0	Cheese intake(rs2842790:1:0.02)	0
6p11.2	0	63604533	0.15 0.01 0.06 0.2 0.16	0.01 0.02 0.02 0.07 0.21	346139	346139	63431463	63777602	0.06	0.05	0	0	0	0	0	0	0	0	0	LGSN(eqtl:0.7:rs75555315)
6p11.2	0	79502277	0.17 0.17 0.1 0.13 0.08	0.0 0.02 0.02 0.14 0.47	346139	346139	79329207	79675346	0.06	0.06	0	0	0	0	2	2	0	0	LDL cholesterol levels x loop diuretics use interaction [African](rs12208017:0.61:NA)	IRAK1BP1(eqtl:0.7:rs7757382;sqtl:0.7:rs7757382);PHIP(eqtl:0.9:rs7757382)
6p11.2	0	101281527	0.22 0.02 0.11 0.07 0.18	0.0 0.02 0.03 0.08 0.41	346139	346139	101108457	101454596	0.06	0.06	0	0	0	0	1	1	0	0	0	ASCC3(sqtl:0.2:rs72947079)
6p11.2-2	1	58546704	0.49 0.1 0.55 0.23 0.33	0.0 0.0 0.01 0.04 0.1	228462	228461	58432834	58661295	0.02	0.02	0	0	0	0	0	0	0	0	0	0
6p11.2-2	0	28669698	0.53 0.07 0.41 0.33 0.43	0.01 0.02 0.02 0.08 0.17	228462	228462	28555467	28783929	0.02	0.05	321	442	518	655	2	1	0	0	"""Ankylosing spondylitis, strict definition""(rs9295777:1:-0.41);""Disorders of sclera, cornea, iris and ciliary body""(rs9295777:1:-0.08);""Other predominantly sexually transmitted diseases, not elsewhere classified""(rs9295777:1:-0.13);Acute and subacute iridocyclitis(rs9295777:1:-0.18);Ankylosing spondylitis(rs9295777:1:-0.37);Celiac disease(rs9295777:1:-0.42);Coeliac disease(rs9295777:1:-0.18);Comparative height size at age 10(rs9295777:1:0.01);Disorders of iron metabolism(rs9295777:1:0.65);Disorders of mineral metabolism(rs9295777:1:0.19);Eosinophil counts(rs9295777:1:0.01;rs9295777:1:0.01);Eosinophill count(rs9295777:1:0.01);FEV1(rs9295777:1:0.02);Forced expiratory volume in 1-second (fev1)(rs9295777:1:0.01);Forced expiratory volume in 1-second (fev1), best measure(rs9295777:1:0.01);Forced vital capacity (fvc)(rs9295777:1:0.01);Granulocyte count(rs9295777:1:0.02);Haematocrit percentage(rs9295777:1:0.05);Haemoglobin concentration(rs9295777:1:0.02);Hematocrit(rs9295777:1:0.02;rs9295777:1:0.02;rs9295777:1:0.02);Hemoglobin concentration(rs9295777:1:0.03;rs9295777:1:0.02);Hemoglobin(rs9295777:1:0.03);High light scatter reticulocyte count(rs9295777:1:0.02);High light scatter reticulocyte percentage of red cells(rs9295777:1:0.02);Infections with a predominantly sexual mode of transmission(rs9295777:1:-0.1);Intestinal malabsorption (non-celiac)(rs9295777:1:-0.36);Iridocyclitis(rs9295777:1:-0.18);KELA_REIMBURSEMENT_202(rs9295777:1:-0.1);Liver iron content(rs9295777:1:0.06);Lymphocyte counts(rs9295777:1:0.03;rs9295777:1:0.03;rs9295777:1:0.03);Malabsorption/coeliac disease | non-cancer illness code, self-reported(rs9295777:1:-0.43);Mean corpuscular haemoglobin concentration(rs9295777:1:0.02);Mean corpuscular haemoglobin(rs9295777:1:0.07);Mean corpuscular hemoglobin concentration(rs9295777:1:0.02;rs9295777:1:0.02;rs9295777:1:0.02);Mean corpuscular hemoglobin(rs9295777:1:0.04;rs9295777:1:0.04;rs9295777:1:0.04);Mean corpuscular volume(rs9295777:1:0.04;rs9295777:1:0.03;rs9295777:1:0.16;rs9295777:1:0.04);Mean platelet volume(rs9295777:1:0.01;rs9295777:1:0.01);Mean sphered cell volume(rs9295777:1:0.07);Mean spheric corpuscular volume(rs9295777:1:0.01);Monocyte count(rs9295777:1:0.02;rs9295777:1:0.02);Myeloid white cell count(rs9295777:1:0.02);Neutrophil count(rs9295777:1:0.01;rs9295777:1:0.01;rs9295777:1:0.02);Other specified/unspecified inflammatory spondylopathies(rs9295777:1:-0.27);Peak expiratory flow(rs9295777:1:0.02);Red blood cell (erythrocyte) distribution width(rs9295777:1:-0.02);Red cell distribution width(rs9295777:1:-0.02;rs9295777:1:-0.02;rs9295777:1:-0.02);Reticulocyte count(rs9295777:1:0.02);Reticulocyte fraction of red cells(rs9295777:1:0.02;rs9295777:1:0.02);Sitting height(rs9295777:1:0.05);Spondyloarthritis(rs9295777:1:-0.22);Spondylopathies (FG)(rs9295777:1:-0.3);Spondylopathies(rs9295777:1:-0.06);Standing height(rs9295777:1:0.09);Sum basophil neutrophil counts(rs9295777:1:0.02);Sum neutrophil eosinophil counts(rs9295777:1:0.02);Type 1 diabetes(rs9295777:1:-0.19);White blood cell (leukocyte) count(rs9295777:1:0.03);White blood cell count(rs9295777:1:0.02;rs9295777:1:0.02;rs9295777:1:0.03)"	PGBD1(eqtl:0.5:rs9295777);TRIM27(eqtl:0.9:rs9295777);ZFP57(eqtl:0.9:rs9295777);ZKSCAN3(eqtl:0.6:rs9295777);ZKSCAN8(eqtl:0.4:rs9295777);ZKSCAN8P1(eqtl:0.2:rs9295777;sqtl:0.4:rs9295777);ZNF165(eqtl:0.8:rs9295777);ZNF311(eqtl:0.4:rs9295777);ZSCAN16(eqtl:0.3:rs9295777);ZSCAN23(eqtl:0.8:rs9295777);ZSCAN26(eqtl:0.9:rs9295777;sqtl:0.5:rs9295777);ZSCAN31(eqtl:0.9:rs9295777;sqtl:0.5:rs9295777);ZSCAN9(eqtl:1:rs9295777;sqtl:0.7:rs9295777)
6p11.2-2	0	29178514	0.51 0.04 0.38 0.35 0.4	0.0 0.0 0.01 0.1 0.27	228462	228462	29064283	29292745	0.02	0.03	82	135	186	384	5	0	0	0	"""Ankylosing spondylitis, strict definition""(rs2206040:1:-0.43);""Disorders of sclera, cornea, iris and ciliary body""(rs2206040:1:-0.09);""Other predominantly sexually transmitted diseases, not elsewhere classified""(rs2206040:1:-0.15);""Rheumatoid arthritis , including avohilmo""(rs2206040:1:-0.11);""Seropositive rheumatoid arthritis, wide""(rs2206040:1:-0.11);""Type 1 diabetes, strict (exclude DM2)""(rs2206040:1:-0.23);""Type 1 diabetes, strict definition""(rs2206040:1:-0.24);""Type 1 diabetes, strict definition, subgroup 1""(rs2206040:1:-0.25);""Type 1 diabetes, wide definition""(rs2206040:1:-0.12);""Type 1 diabetes, wide definition, subgroup 1""(rs2206040:1:-0.18);""Type1 diabetes, definitions combined""(rs2206040:1:-0.23);Acute and subacute iridocyclitis(rs2206040:1:-0.2);Age started wearing glasses or contact lenses(rs2206040:1:0.23);Alcohol consumption (drinks per week) (MTAG)(rs3117334:0.97:0.01);Ankylosing spondylitis(rs2206040:1:-0.39);Appendicular lean mass(rs2206040:1:0.01;rs2206040:1:0.02);Autoimmune diseases(rs2206040:1:-0.06);Background diabetic retinopathy(rs2206040:1:-0.19);Biological medication for rheuma(rs2206040:1:-0.18);Breast cancer(rs9257408:0.63:NA);Celiac disease(rs2206040:1:-0.45);Coeliac disease(rs2206040:1:-0.2);Comparative height size at age 10(rs2206040:1:0.01);Diabetic background retinopathy(rs2206040:1:-0.18);Diabetic ketoacidosis(rs2206040:1:-0.15);Diabetic retinopathy(rs2206040:1:-0.13);Diastolic blood pressure(rs2206040:1:-0.03);Diseases of the eye and adnexa(rs2206040:1:-0.04);Disorders of iron metabolism(rs2206040:1:0.52);Eosinophil counts(rs2206040:1:0.01;rs2206040:1:0.02);FEV1(rs2206040:1:0.01);Finngen Rheumatological endpoints(rs2206040:1:-0.05);First line medication for Crohns disease(rs2206040:1:-0.05);Forced expiratory volume in 1-second (fev1)(rs2206040:1:0.01);Forced expiratory volume in 1-second (fev1), best measure(rs2206040:1:0.01);Forced expiratory volume in 1-second (fev1), predicted(rs2206040:1:0.01);Forced vital capacity (fvc)(rs2206040:1:0.01);Forced vital capacity (fvc), best measure(rs2206040:1:0.01);General risk tolerance (MTAG)(rs1233508:0.78:-0.01);Granulocyte count(rs2206040:1:0.02);Haematocrit percentage(rs2206040:1:0.06);Haemoglobin concentration(rs2206040:1:0.02);Height(rs3129109:0.75:0.03);Hematocrit(rs2206040:1:0.02;rs2206040:1:0.02;rs2206040:1:0.02);Hemoglobin concentration(rs2206040:1:0.03;rs2206040:1:0.02);Hemoglobin levels(rs209126:0.87:-0.02);Hemoglobin(rs2206040:1:0.03);High light scatter reticulocyte count(rs2206040:1:0.01);High light scatter reticulocyte percentage of red cells(rs2206040:1:0.01);Insulin product | treatment/medication code(rs2206040:1:-0.13);Interstitial lung disease endpoints(rs2206040:1:-0.06);Intestinal malabsorption (non-celiac)(rs2206040:1:-0.4);Iridocyclitis(rs2206040:1:-0.19);KELA_REIMBURSEMENT_202(rs2206040:1:-0.13);Liver iron content(rs2206040:1:0.04);Lymphocyte count(rs2206040:1:0.01);Lymphocyte counts(rs2206040:1:0.03;rs2206040:1:0.03;rs2206040:1:0.03);Malabsorption/coeliac disease | non-cancer illness code, self-reported(rs2206040:1:-0.45);Mean corpuscular haemoglobin(rs2206040:1:0.05);Mean corpuscular hemoglobin concentration(rs2206040:1:-0.03;rs2206040:1:0.01;rs2206040:1:0.01);Mean corpuscular hemoglobin(rs2206040:1:0.03;rs2206040:1:0.03;rs2206040:1:0.03);Mean corpuscular volume(rs9257573:0.84:NA;rs2206040:1:0.11;rs2206040:1:0.03;rs2206040:1:0.02;rs2206040:1:0.02);Mean platelet volume(rs2206040:1:0.01;rs2206040:1:0.01);Mean reticulocyte volume(rs2206040:1:-0.01);Monocyte count(rs2206040:1:0.02;rs2206040:1:0.02);Myeloid white cell count(rs2206040:1:0.02);Neutrophil count(rs2206040:1:0.01;rs2206040:1:0.01;rs2206040:1:0.02);Other systemic involvement of connective tissue (FG)(rs2206040:1:-0.12);Other/unspecified seropositiverheumatoid arthritis(rs2206040:1:-0.11);Peak expiratory flow (pef)(rs2206040:1:1.41);Peak expiratory flow(rs2206040:1:0.02);Platelet-to-lymphocyte ratio(rs9257774:0.72:NA;rs9257774:0.72:NA);Polyarthropathies(rs2206040:1:-0.08);Proliferative diabetic retinopathy(rs2206040:1:-0.23);Red cell distribution width(rs2206040:1:-0.01;rs2206040:1:-0.01;rs2206040:1:0.03);Reticulocyte count(rs2206040:1:0.02);Reticulocyte fraction of red cells(rs2206040:1:0.02);Rheumatoid arthritis(rs2206040:1:-0.12);Second line medication for Crohns disease(rs2206040:1:-0.07);Seropositive rheumatoid arthritis(rs2206040:1:-0.12);Sitting height(rs2206040:1:0.06);Spondyloarthritis(rs2206040:1:-0.23);Spondylopathies (FG)(rs2206040:1:-0.32);Spondylopathies(rs2206040:1:-0.06);Standing height(rs2206040:1:0.14);Sum basophil neutrophil counts(rs2206040:1:0.02);Sum neutrophil eosinophil counts(rs2206040:1:0.02);Trunk fat-free mass(rs2206040:1:0.04);Trunk predicted mass(rs2206040:1:0.04);Type 1 diabetes with coma(rs2206040:1:-0.27);Type 1 diabetes with ketoacidosis(rs2206040:1:-0.28);Type 1 diabetes with ophthalmic complications(rs2206040:1:-0.21);Type 1 diabetes with other specified/multiple/unspecified complications(rs2206040:1:-0.2);Type 1 diabetes without complications(rs2206040:1:-0.19);Type 1 diabetes(rs2206040:1:-0.25;rs2206040:1:-0.15;rs2206040:1:-0.15;rs2206040:1:-0.09);Type 2 diabetes(rs9257408:0.66:NA);Waist circumference adjusted for body mass index(rs2207699:0.76:NA);White blood cell (leukocyte) count(rs2206040:1:0.04);White blood cell count(rs2206040:1:0.02;rs2206040:1:0.03;rs2206040:1:0.02)"	HLA-A(eqtl:0.3:rs2206040);HLA-G(eqtl:0.5:rs2206040);TRIM10(eqtl:0.3:rs2206040);TRIM27(eqtl:1:rs2206040;sqtl:0.1:rs2206040);ZFP57(eqtl:0.8:rs2206040);ZKSCAN3(eqtl:0.5:rs2206040);ZNF311(eqtl:0.5:rs2206040);ZSCAN23(eqtl:0.7:rs2206040);ZSCAN26(eqtl:0.8:rs2206040;sqtl:0.3:rs2206040);ZSCAN31(eqtl:0.9:rs2206040;sqtl:0.5:rs2206040);ZSCAN9(eqtl:0.9:rs2206040;sqtl:0.5:rs2206040)
6p11.2-2	0	35047732	0.48 0.03 0.48 0.26 0.45	0.0 0.01 0.02 0.09 0.29	228462	228462	34933501	35161963	0.02	0.06	38	69	126	211	2	2	0	0	"Apolipoprotein B levels(rs2689094:1:-0.01);Arm fat-free mass (left)(rs2689094:1:0.01);Arm fat-free mass (right)(rs2689094:1:0.01);Arm predicted mass (left)(rs2689094:1:0.01);Arm predicted mass (right)(rs2689094:1:0.01);Basal metabolic rate(rs2689094:1:11.02);Body mass index(rs2762339:0.93:NA);Direct low density lipoprotein cholesterol levels(rs2689094:1:-0.01);Forced expiratory volume in 1-second (fev1), best measure(rs2689094:1:0.01);HDL cholesterol levels(rs2689094:1:-0.01);Height(rs2689094:1:0.01);Low density lipoprotein cholesterol levels(rs2689094:1:-0.01);Lung function (FEV1/FVC)(rs2689094:1:0.02;rs2689094:1:0.02);Serum alkaline phosphatase levels(rs2689094:1:-0.01);Standing height(rs2689094:1:0.09);Total cholesterol levels(rs2689094:1:-0.01);Weight(rs2689094:1:0.19;rs2689094:1:0.19)"	ANKS1A(eqtl:0.2:rs2689094;sqtl:0.9:rs2689094);DEF6(eqtl:0.9:rs2689094);ILRUN(eqtl:0.7:rs2689094);RPL10A(eqtl:0.3:rs2689094);TAF11(eqtl:0.2:rs2689094);TCP11(eqtl:0.4:rs2689094;sqtl:0.4:rs2689094);UHRF1BP1(eqtl:0.3:rs2689094);ZNF76(eqtl:0.4:rs2689094)
6p11.2-2	0	50919411	0.47 0.11 0.32 0.47 0.35	0.0 0.03 0.04 0.13 0.29	228462	228462	50805180	51033642	0.02	0.06	0	0	0	1	1	0	0	0	Cereal intake(rs2746646:0.82:-0.01);Creatinine levels(rs1547211:0.6:-0.02);Cystatin C levels(rs1547211:0.6:-0.02);Eosinophil counts(rs760900:0.83:NA;rs2746646:0.82:0.01;rs2746646:0.82:0.01);Eosinophil percentage of white cells(rs2746646:0.82:0.01);Fresh fruit intake(NA:0.81:0.01;rs578242:1:0.01);Fruit consumption(rs2817399:0.83:NA);Myopia(rs2207136:0.85:NA);Refractive error(rs2076309:0.82:NA);Spherical equivalent(rs2746646:0.82:0.09);Spherical power (left)(rs2207136:0.85:0.1;rs578242:1:-0.1);Spherical power (right)(rs2076309:0.82:-0.09;rs578242:1:-0.09);Vertex-wise sulcal depth(rs571503:1:7.38)	0
